,0
2024-03-14,65761.49211779429
2024-03-15,64951.23770080432
2024-03-18,65708.77877983009
2024-03-19,65868.80720066598
2024-03-20,66633.34825681108
2024-03-21,66762.50305265523
2024-03-22,66841.71605393858
2024-03-25,66537.0739452598
2024-03-26,66327.54661345368
2024-03-27,66629.82892581756
2024-03-28,66505.70180514098
2024-04-01,66785.40148676424
2024-04-02,66343.85845048654
2024-04-03,66627.24825881537
2024-04-04,65636.02765670021
2024-04-05,66366.96572656078
2024-04-08,66350.46023100462
2024-04-09,66567.9472704471
2024-04-10,65927.75727903938
2024-04-11,66910.76315373923
2024-04-12,65827.3295535051
2024-04-15,64771.87907440872
2024-04-16,64727.00123784108
2024-04-17,64133.69268266138
2024-04-18,63871.92234783051
2024-04-19,62759.63033148042
2024-04-22,63185.86090090701
2024-04-23,64132.67815352422
2024-04-24,64315.92284427192
2024-04-25,63402.05521975924
2024-04-26,64549.53891528085
2024-04-29,64479.71353489273
2024-04-30,63242.75302537473
2024-05-01,62870.176685135826
2024-05-02,63310.593948891365
2024-05-03,63928.81897186554
2024-05-06,64650.7254297022
2024-05-07,64786.69912284066
2024-05-08,64852.55634253949
2024-05-09,65277.30781087915
2024-05-10,65427.76370694836
2024-05-13,65297.47794407288
2024-05-14,65541.97748373348
2024-05-15,66188.3994506126
2024-05-16,66012.19454275073
2024-05-17,66187.80805281393
2024-05-20,66082.73019615121
2024-05-21,66195.81460485887
2024-05-22,66092.34842380213
2024-05-23,65428.3737748576
2024-05-24,65877.40058676012
2024-05-28,65449.42035672532
2024-05-29,64811.91589562841
2024-05-30,64844.84656709774
2024-05-31,65382.792940275926
2024-06-03,64910.777975041565
2024-06-04,64885.233288369665
2024-06-05,65087.75348023841
2024-06-06,64865.316714619235
2024-06-07,64581.79336064045
2024-06-10,64829.3358632207
2024-06-11,64493.22400417897
2024-06-12,64286.07447179781
2024-06-13,64134.411802864706
2024-06-14,64083.25346140864
2024-06-17,64138.81867003213
2024-06-18,64157.170137583424
2024-06-20,64548.22649538648
2024-06-21,64479.098744806346
2024-06-24,65054.56799120788
2024-06-25,64930.077990608326
2024-06-26,64705.415938049206
2024-06-27,64839.70235053889
2024-06-28,64474.53918085889
2024-07-01,64500.25500168632
2024-07-02,65025.08488527874
2024-07-03,65505.71543997353
2024-07-05,66223.73239918341
2024-07-08,66228.23605906357
2024-07-09,66297.96930282016
2024-07-10,66988.43232032747
2024-07-11,65634.52900830143
2024-07-12,65887.7457536017
2024-07-15,66065.11881466515
2024-07-16,66058.68583024268
2024-07-17,64223.68896996161
2024-07-18,64111.77026790624
2024-07-19,63493.047037322234
2024-07-22,64399.03056318307
2024-07-23,64207.786814576706
2024-07-24,61995.11295374495
2024-07-25,61307.427983005975
2024-07-26,62159.374582289915
2024-07-29,62292.21510983596
2024-07-30,61568.99453879495
2024-07-31,63290.01786753781
2024-08-01,62482.632657677364
2024-08-02,61137.79481921947
2024-08-05,59354.64342982937
2024-08-06,60096.58305966897
2024-08-07,59797.939536102815
2024-08-08,61126.12992192934
2024-08-09,61493.04295319576
2024-08-12,61288.89613858799
2024-08-13,62230.904594708954
2024-08-14,62372.68726788492
2024-08-15,63278.94366670453
2024-08-16,63525.17714418465
2024-08-19,64160.008145113825
2024-08-20,64032.38435653914
2024-08-21,64188.465340936564
2024-08-22,63810.05999295244
2024-08-23,64373.5552767258
2024-08-26,64281.893861240314
2024-08-27,64407.61727633703
2024-08-28,64074.39522865668
2024-08-29,64189.13440629136
2024-08-30,64790.29498246647
2024-09-03,64475.81163053911
2024-09-04,64732.09911102546
2024-09-05,64382.17306214864
2024-09-06,63862.655584727174
2024-09-09,64649.51855184752
2024-09-10,64910.88439858237
2024-09-11,64818.37005777253
2024-09-12,64953.26358748005
2024-09-13,65475.7389613974
2024-09-16,65999.27735764756
2024-09-17,65925.09279124244
2024-09-18,65627.01550058367
2024-09-19,65687.20386341462
2024-09-20,66211.8229562716
2024-09-23,66648.30690832263
2024-09-24,66304.88208874321
2024-09-25,66195.21988191445
2024-09-26,65939.82628000043
2024-09-27,66251.1758453721
2024-09-30,66622.65849960921
2024-10-01,66549.52524469477
2024-10-02,66505.08701516596
2024-10-03,66163.55892626755
2024-10-04,66355.75649998759
2024-10-07,65413.08539012257
2024-10-08,65615.41287258052
2024-10-09,65640.93767703566
2024-10-10,65325.67087710942
2024-10-11,66159.73486099509
2024-10-14,66727.85907334478
2024-10-15,67154.91217416328
2024-10-16,68098.48801935068
2024-10-17,67811.86955035945
2024-10-18,68104.71866938475
2024-10-21,67368.0980353666
2024-10-22,67281.409547748
2024-10-23,67697.16929885106
2024-10-24,67621.60664129311
2024-10-25,66861.13226760886
2024-10-28,67383.82957894393
2024-10-29,66562.95707763032
2024-10-30,66690.1242854237
2024-10-31,66224.72215017326
2024-11-01,65807.47164661257
2024-11-04,65303.44953947482
2024-11-05,66073.88857009794
2024-11-06,67727.02184147183
2024-11-07,67699.08873836325
2024-11-08,68225.81938614993
2024-11-11,68740.3280635108
2024-11-12,68513.06323665827
2024-11-13,68495.50055057432
2024-11-14,68331.3456840798
2024-11-15,68323.06597128283
2024-11-18,68814.8419501679
2024-11-19,68960.24531662851
2024-11-20,69049.6392806763
2024-11-21,69683.55901155903
2024-11-22,69767.78699989492
2024-11-25,70081.9207078345
2024-11-26,70586.2031112544
2024-11-27,70663.4832011285
2024-11-29,70836.3241898993
2024-12-02,70907.52871179463
2024-12-03,70903.50708038796
2024-12-04,71088.24131450066
2024-12-05,71298.4395075235
2024-12-06,72012.688320515
2024-12-09,71096.418977456
2024-12-10,71502.33164697664
2024-12-11,72358.23613183653
2024-12-12,72096.75625189151
2024-12-13,71885.65945859262
2024-12-16,72259.29791382457
2024-12-17,71983.85307188668
2024-12-18,69499.4078336405
2024-12-19,69486.66036165599
2024-12-20,70015.53408955497
2024-12-23,70269.92413223238
2024-12-24,71309.1114746705
2024-12-26,71247.9858081056
2024-12-27,70470.43375480168
2024-12-30,69620.18922675941
2024-12-31,69393.24255673545
2025-01-02,69143.95343696677
2025-01-03,69934.15436357317
2025-01-06,70206.48904406025
2025-01-07,69440.12728978653
2025-01-08,69445.11670569448
2025-01-10,68314.14731320298
2025-01-13,68616.17553027689
2025-01-14,68778.66295403037
2025-01-15,70323.28766006362
2025-01-16,70219.99081277156
2025-01-17,70949.23895913173
2025-01-21,71534.01465113081
2025-01-22,71568.97568951001
2025-01-23,71912.86914762357
2025-01-24,72054.54142405714
2025-01-27,72580.2294090709
2025-01-28,72684.61377538579
2025-01-29,72704.18309178404
2025-01-30,73196.7130066774
2025-01-31,73045.65780513638
2025-02-03,72676.67372270736
2025-02-04,73122.69464503675
2025-02-05,72868.06135105461
2025-02-06,73270.86179668842
2025-02-07,72605.06299095374
2025-02-10,72604.55077159278
2025-02-11,72430.82575705582
2025-02-12,72367.88338380556
2025-02-13,73167.23609634662
2025-02-14,73352.79896757766
2025-02-18,73345.81731647628
2025-02-19,73369.14134946397
2025-02-20,72669.26882342205
2025-02-21,71398.77423577198
2025-02-24,71458.78991732224
2025-02-25,70976.23464438776
2025-02-26,70785.99990314139
2025-02-27,70347.6782766102
2025-02-28,71561.77796078435
2025-03-03,71060.34418901036
2025-03-04,69654.30507173411
2025-03-05,69924.5292299166
2025-03-06,68636.9004318792
2025-03-07,69088.51314742508
2025-03-10,68251.98080585073
2025-03-11,67510.18126561405
2025-03-12,67585.6044043467
2025-03-13,67055.22866977555
2025-03-14,68420.0841169885
2025-03-17,68946.37676679621
2025-03-18,68437.36827194878
2025-03-19,69043.87941555376
2025-03-20,69119.8718840947
2025-03-21,69068.89357898847
2025-03-24,69793.52754423225
2025-03-25,69846.06924603814
2025-03-26,69733.1660725714
2025-03-27,69577.7219978082
2025-03-28,68616.03376400095
2025-03-31,69319.69993326649
2025-04-01,69393.81874628655
2025-04-02,69724.70776345309
2025-04-03,66609.25139130747
2025-04-04,61706.681359698916
2025-04-07,61207.6808900594
2025-04-08,60573.6834344547
2025-04-09,64454.72278112883
2025-04-10,62289.59635280933
2025-04-11,63401.829644581994
2025-04-14,64073.570674980394
2025-04-15,64092.80968372337
2025-04-16,63741.50140798256
2025-04-17,64494.205058969485
2025-04-21,62962.88297831629
2025-04-22,64763.40860686932
2025-04-23,65071.30352642429
2025-04-24,65692.52515032618
2025-04-25,65481.359731538316
2025-04-28,65837.15847595768
2025-04-29,66171.59810041638
2025-04-30,65506.56603556072
2025-05-01,65590.27405497321
2025-05-02,66554.12938822716
2025-05-05,66408.20542320212
2025-05-06,66548.21947956814
2025-05-07,66701.54239974945
2025-05-08,66759.39673165555
2025-05-09,66684.381260346
2025-05-12,67463.7196007262
2025-05-13,67745.43044026231
2025-05-14,67701.5362559042
2025-05-15,68422.74854800888
2025-05-16,69051.42176870338
2025-05-19,69185.44524075395
2025-05-20,69070.82449290584
2025-05-21,68007.75438677293
2025-05-22,67607.65414290925
2025-05-23,67693.99365386512
2025-05-27,68627.64521728926
2025-05-28,68151.12359095612
2025-05-29,68242.85956930809
2025-05-30,68619.51700720996
2025-06-02,68813.87691914178
2025-06-03,68854.99926506498
2025-06-04,68470.41749893843
2025-06-05,68402.10514823532
2025-06-06,69078.9424137372
2025-06-09,68739.13005143053
2025-06-10,69110.31680603328
2025-06-11,69044.69729589213
2025-06-12,69136.21437165453
2025-06-13,68300.50721481767
2025-06-16,68839.01818109417
2025-06-17,68315.24786034747
2025-06-18,68376.7073823543
2025-06-20,68363.71397470131
2025-06-23,69228.09876901945
2025-06-24,69970.25483636817
2025-06-25,69577.36035892509
2025-06-26,70210.74997060972
2025-06-27,70599.54072217685
2025-06-30,71075.61920730871
2025-07-01,71022.6010205166
2025-07-02,70960.5001363685
2025-07-03,71547.76276464188
2025-07-07,71006.5193052469
2025-07-08,70740.324370002
2025-07-09,71052.71245762437
2025-07-10,71245.90515269642
2025-07-11,70759.45244633229
2025-07-14,71294.39977148555
2025-07-15,70474.24401818555
2025-07-16,70791.97084008693
2025-07-17,71319.02435687327
2025-07-18,71170.1670334633
2025-07-21,71294.36719946083
2025-07-22,71537.90844422535
2025-07-23,72286.37178116775
2025-07-24,72271.99818477735
2025-07-25,72454.57488668755
2025-07-28,72082.3954929181
2025-07-29,71479.94641850953
2025-07-30,71391.92357777596
2025-07-31,71459.09172373422
2025-08-01,69933.14300517151
2025-08-04,71051.45194942223
2025-08-05,70646.12446026978
2025-08-06,71226.43171521706
2025-08-07,71293.84198031183
2025-08-08,71771.82709515466
2025-08-11,71461.37294024299
2025-08-12,72376.81223904032
2025-08-13,72489.99164096985
2025-08-14,72205.09575412604
2025-08-15,71806.87115607136
2025-08-18,71942.55244822409
2025-08-19,71250.80086601939
2025-08-20,70927.1403147565
2025-08-21,70647.72616777128
2025-08-22,71714.74705429455
2025-08-25,71353.21166135742
2025-08-26,71802.45304324372
2025-08-27,71965.32120403828
2025-08-28,72347.36379773704
2025-08-29,71476.52916187474
2025-09-02,70900.99163250177
2025-09-03,71623.24657374839
2025-09-04,72172.57755529798
2025-09-05,72356.07771084779
2025-09-08,72681.82965508488
2025-09-09,72934.26913661238
2025-09-10,73203.97592329809
2025-09-11,73802.88560656439
2025-09-12,74100.25952385232
2025-09-15,74881.40255996257
2025-09-16,74672.87153974915
2025-09-17,74602.3904238461
2025-09-18,75275.13455556816
2025-09-19,75802.8229948683
2025-09-22,76236.0070864874
2025-09-23,75811.41425067534
2025-09-24,75357.53962582696
2025-09-25,75119.48393048154
2025-09-26,75541.99614839486
2025-09-29,75874.1395240136
2025-09-30,76043.0480057972
2025-10-01,76057.38130057932
2025-10-02,76242.30226304576
2025-10-03,75994.33616191843
2025-10-06,76466.92768288025
2025-10-07,76064.09941049664
2025-10-08,76694.55079884727
2025-10-09,76474.53298690286
2025-10-10,74081.95436957397
2025-10-13,75435.07139831538
2025-10-14,75110.5187305921
2025-10-15,75712.30882968716
2025-10-16,75368.50711647971
2025-10-17,75747.06774852076
2025-10-20,76632.51433265327
2025-10-21,76729.22539061295
2025-10-22,76008.57345057563
2025-10-23,76455.6030649898
2025-10-24,77189.90307049212
2025-10-27,78481.66078879198
2025-10-28,78812.3000771807
2025-10-29,79054.04020833495
2025-10-30,77880.71208575762
2025-10-31,78142.26874359485
2025-11-03,78096.67382469948
2025-11-04,76702.29718575941
2025-11-05,77106.96710624373
2025-11-06,75880.55767771375
2025-11-07,75648.01581932124
2025-11-10,77113.98343511077
2025-11-11,77035.0935025196
2025-11-12,76946.20189360036
2025-11-13,75419.20752798331
2025-11-14,75440.29174511504
2025-11-17,74798.05948758364
2025-11-18,74230.53132727965
2025-11-19,74413.08067395673
2025-11-20,72775.11875867085
2025-11-21,73476.70214488254
2025-11-24,74929.61784977462
2025-11-25,75435.63749589668
2025-11-26,75990.67408970257
2025-11-28,76619.64063871789
2025-12-01,76061.57241198864
2025-12-02,76369.35340193358
2025-12-03,76611.01999266646
2025-12-04,76488.06096678732
2025-12-05,76672.56598464625
2025-12-08,76497.93001483215
2025-12-09,76349.20829159075
2025-12-10,76945.4845300733
2025-12-11,76974.2259787344
2025-12-12,75821.7264654042
2025-12-15,75785.04551823152
2025-12-16,75552.74805528681
2025-12-17,74480.1364007009
2025-12-18,75242.18635293737
2025-12-19,76279.20132970606
2025-12-22,76705.87249358217
2025-12-23,76913.72506657535
2025-12-24,77184.20351046232
2025-12-26,77264.28749960756
2025-12-29,76984.00002784847
2025-12-30,76822.1502023704
2025-12-31,76212.14909078792
2026-01-02,76108.32433551471
2026-01-05,76272.37262557773
2026-01-06,77038.71428365316
2026-01-07,77220.19889580649
2026-01-08,76655.3865730415
2026-01-09,76956.37268440174
2026-01-12,77001.796960383
2026-01-13,76699.1017232201
2026-01-14,76516.42911364093
2026-01-15,76410.95551582638
2026-01-16,76013.04902289766
2026-01-20,74926.01337667223
2026-01-21,75987.86594534092
2026-01-22,76539.09410275727
2026-01-23,76601.33942852108
2026-01-26,77052.92692135129
2026-01-27,76779.05757961543
2026-01-28,76762.5076074813
2026-01-29,76942.8684460206
2026-01-30,76636.2194323392
2026-02-02,76348.93565852953
2026-02-03,77925.08495698136
2026-02-04,79187.09065197113
2026-02-05,78011.29847616056
2026-02-06,79792.23098652814
2026-02-09,80412.8478086671
2026-02-10,80790.26904012905
2026-02-11,81999.30929295268
2026-02-12,80772.72699109605
2026-02-13,81423.21850044133
2026-02-17,80954.83628456776
2026-02-18,81629.63221211082
2026-02-19,81932.89839711796
2026-02-20,81989.4584174259
2026-02-23,81753.82294842077
2026-02-24,82270.06774357754
2026-02-25,81787.58436007633
2026-02-26,82016.97010765242
2026-02-27,82728.59237675543
2026-03-02,83472.28880424071
2026-03-03,81996.00357336031
2026-03-04,81908.46202997745
2026-03-05,80869.52505500344
2026-03-06,80065.92379010029
2026-03-09,80174.61115732184
2026-03-10,79630.31940036498
2026-03-11,80185.10471503479
2026-03-12,79677.69097366255
2026-03-13,79408.64582123685
2026-03-16,79840.07561227537
2026-03-17,80255.62198629738
2026-03-18,79445.12515556281
2026-03-19,79282.8428196319
2026-03-20,78454.87505829147
2026-03-23,79500.10164627362
2026-03-24,80693.81558613914
2026-03-25,81287.82274651752
2026-03-26,80908.74581565098
2026-03-27,80919.60673294657
2026-03-30,80321.3545763795
2026-03-31,81374.13690871587
2026-04-01,80648.51416503685
2026-04-02,80883.6165569361
2026-04-06,80878.7582657621
2026-04-07,81078.82565268093
2026-04-08,81330.05493171597
2026-04-09,81166.32218982832
2026-04-10,81025.0938933722
2026-04-13,80897.4550759698
2026-04-14,80303.23626528331
2026-04-15,79628.88403319499
2026-04-16,80400.69882904248
2026-04-17,79619.2379703747
2026-04-20,79586.67067907109
2026-04-21,79274.51862974648
2026-04-22,79575.00337319884
2026-04-23,80492.3950136678
2026-04-24,80549.9535001431
2026-04-27,80436.15533121258
2026-04-28,80718.17409459471
2026-04-29,80771.6731288061
2026-04-30,82013.51014825821
2026-05-01,81581.26330216009
2026-05-04,81549.72483148496
2026-05-05,82405.06649651128
2026-05-06,82713.33559231761
2026-05-07,81702.93030558994
2026-05-08,82391.70774624735
2026-05-11,83777.55197921139
2026-05-12,83442.12055938106
2026-05-13,83616.59719483137
2026-05-14,84389.92514380229
2026-05-15,84044.50732964829
2026-05-18,84173.58005723036
2026-05-19,83991.90473532186
2026-05-20,84271.7276078647
2026-05-21,84155.62108521648
2026-05-22,84811.53353020092
2026-05-26,85192.9919559059
2026-05-27,84661.92918774202
2026-05-28,84931.46511497317
2026-05-29,85126.0522554207
2026-06-01,86394.20555988932
2026-06-02,87218.9310660856
2026-06-03,87228.73211418417
2026-06-04,86654.4775180192
2026-06-05,82812.52777432687
2026-06-08,84153.53555950226
2026-06-09,82859.34081078078
2026-06-10,82088.93308511551
2026-06-11,83501.67424674118
2026-06-12,84116.56006042457
2026-06-15,85083.5093685995
2026-06-16,83656.35053007488
2026-06-17,82932.24721681199
2026-06-18,84009.21512664961
2026-06-22,84430.36362485177
2026-06-23,82545.99538725095
2026-06-24,81809.20810352995
2026-06-25,82521.39301598676
2026-06-26,81500.0020340742
2026-06-29,82689.02220228818
2026-06-30,83675.86871945785
2026-07-01,82141.90883781864
2026-07-02,81007.45613821976
2026-07-06,82082.56459437082
2026-07-07,80452.49723121146
2026-07-08,80572.53848024334
2026-07-09,81707.05124406784
2026-07-10,81976.015925008
2026-07-13,80562.68867085731
2026-07-14,81221.19620742553
2026-07-15,80788.54059705362
2026-07-16,79757.14181946943
2026-07-17,78959.32374067148
2026-07-20,78815.6972647133
2026-07-21,80140.67429086864
2026-07-22,79957.32353641365
2026-07-23,79642.76078915715
2026-07-24,79068.91825521212
2026-07-27,78828.7893889534
2026-07-28,77987.63981943276
2026-07-29,75940.82411325889
2026-07-30,78415.45223695801
2026-07-31,78741.17426659472
2026-08-03,78548.76854139494
2026-08-04,79708.89621250452
2026-08-05,79356.4398187219
2026-08-06,79712.97031188755
2026-08-07,79988.67901945401
2026-08-10,81441.52448030816
